Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDI10,2850.0251321,OUT018
FDU35,1558.6323658,OUT035
FDI04,3120.74288183,OUT017
DRK23,4011.8283151,OUT035
FDB53,366.288915651,OUT019
FDY02,4038.39469323,OUT049
FDM60,668.906653759,OUT035
NCJ31,575.890861005,OUT010
DRP35,2008.01358553,OUT017
NCQ30,1999.27119589,OUT018
DRL11,384.922285904,OUT010
FDU01,3052.56008119,OUT013
FDR39,3004.9204681,OUT035
FDO08,2568.07847625,OUT046
FDC02,4061.34580689,OUT045
NCZ29,2008.01358553,OUT035
FDF29,274.494193472,OUT010
FDZ23,3052.56008119,OUT017
NCU53,2560.20935196,OUT018
NCW30,4045.44722507,OUT013
NCM26,4111.59558674,OUT027
FDV50,2960.62152296,OUT027
FDW15,2494.92727313,OUT049
FDI35,5177.15887147,OUT027
FDO11,4001.35951355,OUT017
FDN48,1519.45634019,OUT046
NCA17,2494.92727313,OUT049
NCN54,1339.79586712,OUT013
FDP22,751.276874541,OUT013
NCB54,2008.01358553,OUT035
FDD08,663.07846424,OUT045
DRM48,129.568768788,OUT010
FDG41,2918.05078555,OUT027
FDE44,1045.43061022,OUT027
FDE26,2466.05565216,OUT035
NCS38,1934.01559365,OUT013
NCJ54,3600.80777657,OUT018
FDI40,244.947974043,OUT019
FDN45,3554.27630376,OUT018
FDU43,3894.57323734,OUT046
FDI04,513.522792964,OUT010
NCC07,1579.86629121,OUT018
NCC07,243.571502275,OUT019
NCD18,3841.30820311,OUT045
FDU55,4060.40329331,OUT035
FDX59,662.505834432,OUT035
FDR52,3052.56008119,OUT049
NCP17,1088.08337634,OUT013
FDQ32,1999.27119589,OUT045
NCT17,3052.56008119,OUT049
FDO10,931.424100553,OUT049
FDE32,662.505834432,OUT049
FDN44,2543.9542658,OUT045
FDH02,1481.26005511,OUT035
FDK60,1534.68300074,OUT013
FDS24,208.411583813,OUT019
FDL03,553.298250066,OUT010
FDB46,5836.7523256,OUT027
FDO48,3740.99446189,OUT049
FDZ39,1579.86629121,OUT049
FDT02,962.924809755,OUT027
FDC50,1525.48059442,OUT013
FDP39,795.657097287,OUT035
DRG15,1058.8331901,OUT018
FDP10,1579.86629121,OUT018
FDF53,5024.48673866,OUT027
FDN34,2790.09068096,OUT045
FDK02,1993.9666195,OUT045
FDC23,2856.68658711,OUT045
FDJ10,280.810349179,OUT019
FDE53,1591.27057092,OUT035
FDR25,4051.6621521,OUT035
FDW50,2569.35758091,OUT046
FDS09,783.925083417,OUT049
FDW49,428.794006086,OUT010
FDU51,2929.89935142,OUT046
FDF28,2008.01358553,OUT018
NCY30,2959.04145061,OUT018
FDD44,4074.63372415,OUT045
FDX09,2885.17580116,OUT017
NCF30,2008.01358553,OUT013
FDZ50,473.073552952,OUT019
FDW37,1487.25295882,OUT013
FDD11,4039.45622383,OUT049
DRH39,1250.81262338,OUT018
FDA36,3052.56008119,OUT049
NCG43,1519.45634019,OUT049
FDF02,1579.86629121,OUT035
FDP57,2867.05942279,OUT027
NCE42,3843.3294191,OUT017
NCR38,5835.22405874,OUT027
FDP03,281.349399921,OUT019
FDO51,673.683798531,OUT035
NCQ42,2008.01358553,OUT046
NCM41,1497.65465718,OUT046
FDH48,2461.13908198,OUT027
DRF60,3888.98105674,OUT046
FDJ27,1568.46031796,OUT035
FDQ14,2495.81916963,OUT013
FDN27,1965.49402538,OUT017
NCQ02,3052.56008119,OUT046
FDJ33,2002.50192574,OUT049
FDP07,5757.56890985,OUT027
DRE01,3888.64116031,OUT049
FDU36,1537.05923543,OUT045
FDL28,3834.69174813,OUT017
NCX53,2027.44645363,OUT046
FDZ39,1579.86629121,OUT013
NCP42,3052.56008119,OUT013
FDJ14,1392.67090753,OUT035
FDK04,928.2728619,OUT049
NCC19,3052.56008119,OUT017
FDS09,806.68011854,OUT018
FDZ02,1534.68300074,OUT046
FDD35,1999.27119589,OUT018
NCY42,2466.05565216,OUT017
FDB05,3907.72270418,OUT045
FDF20,3052.56008119,OUT035
NCO41,1538.01154276,OUT018
FDC40,2026.22545499,OUT027
FDV58,3052.56008119,OUT045
FDZ57,2008.01358553,OUT045
DRM35,2945.91330793,OUT046
DRN36,1533.29968366,OUT018
FDQ13,1425.10424707,OUT046
DRO35,269.146264791,OUT010
NCD43,1579.86629121,OUT035
FDA51,1936.18614358,OUT018
NCX17,5836.7523256,OUT027
NCZ17,667.930745519,OUT049
FDR11,4210.75661791,OUT027
FDW34,3900.20490949,OUT049
FDN50,1519.45634019,OUT017
FDS09,756.733075419,OUT046
FDS48,2494.62962844,OUT018
FDL44,2562.01689814,OUT049
DRF48,3049.64637667,OUT018
FDA14,2492.45862729,OUT018
NCD30,1529.83011457,OUT049
FDI16,795.657097287,OUT017
NCG06,4062.4245093,OUT035
DRZ24,1991.05342778,OUT035
NCS17,1525.48059442,OUT045
FDB37,3938.0017069,OUT045
FDE10,2008.01358553,OUT035
FDC57,3052.56008119,OUT045
FDM12,3049.64637667,OUT018
FDE24,2008.01358553,OUT049
FDW22,3752.40181364,OUT045
DRD01,1163.69793689,OUT027
NCZ18,5836.7523256,OUT027
FDN49,670.010049791,OUT045
FDR22,1934.01559365,OUT035
FDV08,129.568768788,OUT019
FDY39,3052.56008119,OUT046
FDV36,2008.01358553,OUT049
FDO60,726.049701815,OUT045
FDU04,2960.62152296,OUT027
FDR20,1044.63214755,OUT027
FDW19,264.193911294,OUT019
FDU40,3052.56008119,OUT049
FDK15,1529.83011457,OUT045
DRF15,2497.09827428,OUT035
FDQ25,2855.40748246,OUT017
FDI48,129.568768788,OUT019
FDS49,1328.68825845,OUT046
FDV22,2533.45127691,OUT046
NCV42,1598.53339169,OUT046
FDX26,3052.56008119,OUT046
FDI33,1526.58285152,OUT018
FDZ14,1999.27119589,OUT049
FDG10,915.641838422,OUT013
FDM38,763.292865539,OUT018
FDG26,5835.22405874,OUT027
FDH46,1568.46031796,OUT035
FDN13,1539.32708643,OUT018
FDU57,2493.64816848,OUT035
NCI06,2964.42380097,OUT046
FDM38,874.930787913,OUT045
NCG42,276.241258869,OUT010
FDL39,2971.10084182,OUT045
FDT31,502.912004099,OUT019
FDV59,3713.83504519,OUT013
FDB49,1563.30738297,OUT035
FDD58,1568.46031796,OUT049
DRN59,745.871616896,OUT046
FDX48,2507.23568961,OUT049
FDQ11,4016.00065755,OUT049
FDY12,886.303760372,OUT049
FDQ11,4029.29765952,OUT045
DRI11,1941.05460484,OUT017
FDY32,4221.03741843,OUT027
FDS51,1002.95530409,OUT045
FDR19,367.080280342,OUT010
DRB13,3049.64637667,OUT018
FDS21,1052.99153289,OUT035
FDQ40,2855.40748246,OUT045
NCE55,2855.40748246,OUT013
FDX43,4228.07926274,OUT027
FDS12,2008.01358553,OUT049
DRK01,2825.25526918,OUT027
FDN25,911.76616521,OUT017
FDB60,3052.56008119,OUT046
FDQ13,1422.25216768,OUT017
DRK13,3052.56008119,OUT045
DRF25,662.505834432,OUT018
NCD42,129.568768788,OUT019
FDW25,1444.66875521,OUT045
NCV29,4860.10969249,OUT027
NCK42,3691.11764364,OUT035
DRJ13,4210.75661791,OUT027
DRD15,3809.1646501,OUT017
FDM27,2513.68035817,OUT045
FDZ50,3049.64637667,OUT018
FDC04,3895.96589335,OUT046
FDF50,3052.56008119,OUT049
FDP15,4059.41875853,OUT045
FDK46,4079.77973094,OUT035
FDZ56,2746.68714618,OUT018
FDY60,2229.38530867,OUT049
FDB10,3900.64949467,OUT035
FDR57,2508.36699236,OUT045
FDU58,3052.56008119,OUT049
FDH02,1480.59592268,OUT046
FDP48,3050.59919693,OUT013
FDI46,4017.66635218,OUT035
FDW56,3052.56008119,OUT013
NCM19,265.679908847,OUT010
FDS50,5836.7523256,OUT027
FDK24,689.126680417,OUT013
FDO36,2997.95947226,OUT017
FDK45,2918.05078555,OUT027
NCL05,689.456381776,OUT045
FDL32,1934.01559365,OUT018
FDA28,2008.01358553,OUT049
FDY36,1224.26227714,OUT018
FDP32,2008.01358553,OUT018
FDL50,1999.27119589,OUT046
DRC24,2497.09827428,OUT049
NCS18,1591.27057092,OUT017
FDD16,1135.44794395,OUT017
NCV18,1450.97136074,OUT013
FDX07,3052.56008119,OUT046
NCZ05,2867.05942279,OUT027
NCI31,662.176133072,OUT013
FDK14,1427.61402033,OUT049
NCR06,674.454342811,OUT045
NCF54,2856.68658711,OUT049
DRG23,366.557805891,OUT010
FDD53,675.286318768,OUT046
NCM31,2974.56012237,OUT027
FDT16,4083.81672485,OUT017
FDR40,1330.21078479,OUT035
DRG25,3052.56008119,OUT017
FDT10,1007.04968826,OUT035
FDY32,2560.73779349,OUT013
FDN50,1519.45634019,OUT035
FDZ35,245.582774862,OUT019
NCP54,1999.27119589,OUT045
NCD07,1718.65130139,OUT035
FDS02,3049.64637667,OUT018
DRN59,748.98492938,OUT018
DRB24,2508.36699236,OUT013
FDP37,2970.52478064,OUT027
DRB01,3049.64637667,OUT018
FDR47,3052.56008119,OUT046
NCM31,277.776717044,OUT010
NCF06,5835.22405874,OUT027
NCV17,2974.56012237,OUT027
FDS10,2929.89935142,OUT049
FDN52,1463.03984935,OUT035
FDZ48,1934.01559365,OUT013
FDJ48,4010.60306654,OUT049
DRB13,5291.3617603,OUT027
FDV59,3724.2547793,OUT017
FDL32,1709.09619545,OUT035
FDZ12,2030.114711,OUT035
NCR06,972.230823916,OUT027
FDP51,1988.33723646,OUT017
FDY22,2039.00588377,OUT013
FDZ38,2836.24713799,OUT049
NCO54,908.480880745,OUT035
FDR23,2856.68658711,OUT035
FDM38,924.987577435,OUT049
FDS25,1804.11610126,OUT013
FDZ22,1430.91223077,OUT013
FDZ20,573.808203838,OUT019
FDD45,227.329498863,OUT010
FDN03,3990.39563418,OUT049
NCW30,4046.38727409,OUT046
FDY24,1198.96433985,OUT027
FDJ26,569.47140823,OUT019
FDM15,2497.09827428,OUT049
NCW54,1198.96433985,OUT027
FDA23,1558.6323658,OUT045
FDA39,129.568768788,OUT019
FDZ12,2466.05565216,OUT017
NCB42,1941.05460484,OUT046
FDL16,748.186466712,OUT046
FDO24,384.568519259,OUT019
NCP42,3052.56008119,OUT046
FDR19,2492.45862729,OUT018
DRL01,3821.44827231,OUT045
FDV37,3118.3956656,OUT046
FDI41,369.517426569,OUT010
FDF58,1071.77664611,OUT049
NCF43,2030.114711,OUT018
FDN02,3400.81037881,OUT049
NCP41,1593.63115409,OUT035
NCY17,1044.63214755,OUT027
FDL58,5836.7523256,OUT027
NCA30,5207.5826339,OUT027
FDE46,2492.45862729,OUT018
FDY38,3799.48099531,OUT035
NCH29,2833.15581707,OUT027
FDO20,4027.82499915,OUT045
FDP44,1579.86629121,OUT018
FDM02,2694.50210477,OUT027
FDJ14,2055.6939964,OUT027
FDH04,212.791074206,OUT010
DRK23,4000.15987716,OUT046
NCW05,1591.27057092,OUT046
FDF12,2493.64816848,OUT049
FDL51,571.257774856,OUT019
FDN03,3789.18581893,OUT018
DRJ37,2493.64816848,OUT049
FDM12,490.705533596,OUT019
FDA16,3767.51063232,OUT045
NCB07,3052.56008119,OUT017
NCI17,235.886930926,OUT019
FDR51,2493.64816848,OUT046
FDJ55,3780.13888057,OUT045
NCZ17,665.44741159,OUT013
FDU25,977.061971927,OUT013
NCG18,1579.86629121,OUT045
DRM11,4054.15440164,OUT017
FDH16,1515.95753023,OUT035
FDZ04,1083.22513232,OUT018
NCX53,2030.114711,OUT035
FDX38,1045.43061022,OUT027
FDX09,2885.17580116,OUT046
NCW05,1593.63115409,OUT018
NCS41,3052.56008119,OUT017
FDI26,2887.66223064,OUT046
NCZ41,2970.52478064,OUT027
NCK06,1999.27119589,OUT046
FDX23,2839.75456845,OUT027
NCA42,2529.66760934,OUT046
FDC20,923.380977653,OUT049
DRC49,2460.57376005,OUT018
FDX01,1947.35474514,OUT013
FDC08,3794.34567185,OUT045
FDC02,4058.52319892,OUT017
FDK10,2945.91330793,OUT045
DRC24,2507.23568961,OUT013
FDW16,230.559502765,OUT019
NCU06,3588.5163432,OUT018
DRA59,3052.56008119,OUT045
FDR24,230.529856999,OUT019
DRL35,674.454342811,OUT018
FDA49,1465.94336702,OUT013
NCC55,662.505834432,OUT046
DRD24,302.523041908,OUT019
NCE55,2882.92471981,OUT049
FDT33,2726.33096526,OUT045
NCT53,2565.59170232,OUT013
FDS26,4037.17110619,OUT046
FDL22,1530.76600717,OUT018
FDP44,1579.86629121,OUT017
FDC52,2491.17952263,OUT018
FDI53,379.937306557,OUT010
FDZ23,3052.56008119,OUT046
NCT18,3052.56008119,OUT013
FDR13,1947.35474514,OUT046
FDB09,273.021971627,OUT010
FDZ60,1595.99889973,OUT013
FDB11,3770.24662003,OUT046
FDC10,1988.33723646,OUT018
FDW56,3052.56008119,OUT035
FDK14,2374.52805521,OUT027
DRE27,2833.15581707,OUT027
FDA38,3901.71363761,OUT017
FDT11,3052.56008119,OUT045
FDP15,4061.29885293,OUT035
FDV27,1468.64401141,OUT035
FDS36,2903.16289536,OUT027
FDY40,1045.43061022,OUT027
NCF19,756.733075419,OUT049
FDF53,3050.59919693,OUT045
FDS14,4128.88968859,OUT027
FDE56,1083.13220897,OUT046
FDZ19,2887.66223064,OUT035
FDZ46,1718.65130139,OUT013
FDR16,3688.34184447,OUT046
FDG29,673.683798531,OUT018
NCE30,3702.52886895,OUT017
FDZ40,876.961871469,OUT046
FDG58,2505.89834652,OUT018
DRH03,1525.48059442,OUT013
FDZ47,1534.68300074,OUT045
FDV04,2527.19896349,OUT018
FDZ10,2008.01358553,OUT018
FDG46,1934.01559365,OUT017
NCF07,1534.68300074,OUT045
FDY44,3052.56008119,OUT035
FDB21,3888.33447372,OUT013
FDS20,3052.56008119,OUT035
FDS49,1343.82958448,OUT049
FDX55,5836.7523256,OUT027
NCQ02,3049.64637667,OUT018
FDR25,4042.45680393,OUT013
DRG39,906.874280963,OUT045
FDB46,3671.50590944,OUT046
NCC30,2941.81006223,OUT018
FDE58,1988.33723646,OUT035
FDC05,557.672380642,OUT019
FDY15,2528.49740197,OUT046
FDG14,2493.64816848,OUT046
FDL08,3900.20490949,OUT049
FDQ47,662.176133072,OUT013
FDN12,1666.34874,OUT035
FDW10,2888.9413353,OUT013
FDD02,1947.35474514,OUT035
FDX35,575.104288783,OUT010
FDT35,2761.82336125,OUT046
DRN47,441.484244449,OUT019
FDB11,574.304412279,OUT010
FDN20,2720.29808646,OUT045
FDB59,3120.74288183,OUT035
FDJ58,2856.68658711,OUT045
FDU60,2752.06949654,OUT046
FDS03,1107.32414215,OUT049
FDU40,506.41072824,OUT019
DRH15,748.186466712,OUT049
FDD04,4007.60110506,OUT027
FDQ01,3998.66021798,OUT046
FDF28,2002.50192574,OUT035
FDD22,268.174001194,OUT010
FDY19,1947.35474514,OUT046
FDN33,1519.45634019,OUT035
FDV36,2008.01358553,OUT035
FDW01,372.584299089,OUT010
FDJ28,3052.56008119,OUT049
FDB17,2947.19241259,OUT035
FDM40,2027.44645363,OUT049
FDV46,2008.01358553,OUT045
FDQ44,1988.33723646,OUT049
NCD42,662.505834432,OUT046
DRH37,2562.01689814,OUT046
FDR10,2556.63454778,OUT018
NCD06,1044.63214755,OUT027
FDI53,2549.68242817,OUT046
FDG16,3690.46225689,OUT035
DRB25,1591.27057092,OUT046
FDY09,2856.68658711,OUT046
FDX48,2507.23568961,OUT045
FDC03,510.394917758,OUT010
FDT47,1527.16192082,OUT035
FDW44,4240.3026823,OUT027
FDT24,1156.66112148,OUT017
FDT12,575.271364313,OUT019
NCS38,1934.01559365,OUT035
FDO39,3052.56008119,OUT035
FDA13,665.44741159,OUT046
FDO48,3749.37130705,OUT035
DRJ01,2544.7957428,OUT017
FDD53,668.260446878,OUT018
NCT05,4020.47337183,OUT049
FDQ51,745.871616896,OUT045
FDU60,2681.20541474,OUT013
FDC59,1053.74179814,OUT046
FDP36,812.369634386,OUT035
NCM19,1713.71431256,OUT017
FDL16,689.126680417,OUT035
FDE50,3049.64637667,OUT018
NCR18,689.456381776,OUT013
NCD30,1529.83011457,OUT035
FDH31,1558.6323658,OUT013
FDD56,423.868588989,OUT019
FDC47,3790.04813442,OUT049
FDZ21,1525.48059442,OUT045
FDM01,1579.86629121,OUT049
FDF24,1428.79065762,OUT013
FDW23,665.44741159,OUT017
FDY52,1083.22513232,OUT018
DRH37,4221.03741843,OUT027
DRO47,2918.05078555,OUT027
FDR25,4040.31199222,OUT049
FDQ24,5836.7523256,OUT027
DRJ51,3598.75691709,OUT018
NCU06,3812.96204349,OUT035
NCV18,1476.27896668,OUT018
NCC06,2970.52478064,OUT027
FDZ01,1579.86629121,OUT018
FDT14,1991.05342778,OUT017
FDD11,573.055915886,OUT019
FDN09,3938.03154659,OUT017
NCO18,432.52027888,OUT010
FDZ50,3052.56008119,OUT045
FDS44,3883.55527893,OUT013
FDI36,3052.56008119,OUT045
FDA26,575.460356194,OUT010
NCY53,1834.19171968,OUT049
FDF32,3120.74288183,OUT049
FDF59,276.241258869,OUT010
FDB20,1233.05908329,OUT046
DRH11,914.917403863,OUT035
FDT03,3052.56008119,OUT049
NCH06,3907.24573233,OUT035
FDR55,3052.56008119,OUT049
FDI10,2855.40748246,OUT035
FDZ12,2030.114711,OUT045
FDM12,3052.56008119,OUT049
DRB25,1593.63115409,OUT045
NCS41,3052.56008119,OUT013
NCT53,2560.73779349,OUT049
NCD55,668.260446878,OUT013
FDY08,2030.114711,OUT049
NCP55,924.987577435,OUT049
FDA33,2493.64816848,OUT013
FDQ33,2494.92727313,OUT013
FDE45,4860.10969249,OUT027
FDT26,1999.27119589,OUT013
NCV53,3910.71360344,OUT049
FDK60,2839.75456845,OUT027
NCJ29,1422.98267392,OUT046
FDI15,4049.7820577,OUT045
FDX21,1685.80333001,OUT013
FDV49,573.377699027,OUT019
DRO59,1328.82586434,OUT046
FDZ14,1999.27119589,OUT045
FDP32,2970.52478064,OUT027
FDC33,3062.55423688,OUT017
FDT14,271.187586162,OUT010
NCN54,2020.28598378,OUT027
FDR57,4111.59558674,OUT027
DRK12,662.505834432,OUT046
FDX52,3052.56008119,OUT049
FDX08,432.404793999,OUT010
FDP10,237.255346568,OUT010
NCP50,1330.21078479,OUT045
NCL06,4051.19794514,OUT013
FDP25,3719.81774252,OUT013
FDE53,1579.86629121,OUT013
FDL27,1092.28862373,OUT017
FDC35,3593.9607873,OUT049
DRJ47,420.443344841,OUT010
FDD16,1321.13881301,OUT018
NCN42,2494.92727313,OUT049
FDC38,2974.56012237,OUT027
NCO07,3689.74186489,OUT045
FDQ20,665.777112949,OUT049
FDI32,1934.01559365,OUT046
FDN20,383.370163357,OUT010
DRJ51,5836.7523256,OUT027
FDU08,1529.83011457,OUT045
DRN37,381.768941484,OUT019
FDD05,271.187586162,OUT010
FDW15,2494.92727313,OUT046
FDI52,1999.27119589,OUT046
DRM11,4047.50694413,OUT049
NCO06,662.176133072,OUT045
FDU38,3052.56008119,OUT049
FDU59,2547.73812101,OUT018
FDJ10,2008.01358553,OUT046
FDM13,2008.01358553,OUT049
NCJ30,382.936687965,OUT019
FDM45,1999.27119589,OUT018
FDP36,752.589376464,OUT045
NCD30,229.913807313,OUT010
FDN48,1521.48857745,OUT017
FDY32,2549.68242817,OUT049
FDU47,2030.114711,OUT046
FDF17,551.529940945,OUT019
FDP34,2528.49740197,OUT017
FDA47,2560.73779349,OUT049
DRD27,2845.57516819,OUT027
FDW38,908.480880745,OUT045
FDZ15,279.515014456,OUT019
FDZ03,5200.4351947,OUT027
NCN19,3052.56008119,OUT049
FDG02,3052.56008119,OUT035
FDS31,3052.56008119,OUT035
FDW43,575.146008148,OUT019
FDZ47,238.631818336,OUT010
FDO57,2550.96153283,OUT017
NCL07,666.410787425,OUT013
NCV42,1685.80333001,OUT013
FDP40,1806.48030287,OUT017
FDP48,469.898204542,OUT019
FDH21,2549.68242817,OUT017
NCP02,1005.27364363,OUT049
FDK24,748.186466712,OUT049
FDC41,1133.84363137,OUT045
FDF08,1454.424377,OUT017
FDO49,809.6998625,OUT017
FDS56,5835.22405874,OUT027
FDX46,1071.91116788,OUT018
FDQ07,3719.88863771,OUT013
FDC32,224.586379152,OUT010
FDT21,573.377699027,OUT019
FDG58,2508.36699236,OUT045
FDW14,1459.78622966,OUT049
DRA12,2974.56012237,OUT027
FDV27,1479.03873787,OUT013
DRD25,1804.11610126,OUT013
DRF48,5200.4351947,OUT027
FDX24,1519.45634019,OUT017
DRJ51,3803.16348417,OUT046
FDE45,2971.10084182,OUT045
FDE14,1566.02879453,OUT046
FDG53,2008.01358553,OUT045
FDT08,2494.92727313,OUT046
DRC27,5835.22405874,OUT027
FDG20,2884.20382446,OUT035
FDC21,1595.99889973,OUT046
FDV31,2879.7934508,OUT018
FDB58,2027.44645363,OUT045
FDV23,1999.27119589,OUT046
FDA25,244.947974043,OUT019
FDC15,2546.07484745,OUT046
FDU47,2008.01358553,OUT049
FDE23,748.186466712,OUT013
FDS08,2885.17580116,OUT013
FDW03,2867.05942279,OUT027
FDJ60,2556.63454778,OUT018
FDM34,2008.01358553,OUT017
FDW33,1579.86629121,OUT013
FDZ40,910.838090774,OUT013
FDE33,1426.75691306,OUT018
NCC06,274.229986282,OUT010
FDU11,1975.23320756,OUT046
FDL44,2562.01689814,OUT017
NCZ29,2008.01358553,OUT017
FDG28,575.271364313,OUT010
FDL12,1032.43658515,OUT018
FDD52,1595.99889973,OUT017
FDO15,1111.78954057,OUT013
NCN29,1047.72255538,OUT027
FDW36,1593.63115409,OUT013
FDB21,3878.64069088,OUT046
FDZ28,2008.01358553,OUT013
FDY10,1941.05460484,OUT035
DRG39,876.961871469,OUT017
FDN28,1579.86629121,OUT013
FDV15,1579.86629121,OUT035
DRI13,3707.48153567,OUT035
FDH20,1527.16192082,OUT046
FDY51,3729.01273226,OUT013
FDE16,3597.01284414,OUT013
FDX40,662.176133072,OUT018
FDC48,1421.88736122,OUT018
FDS14,2508.36699236,OUT046
FDX56,3689.92158345,OUT017
FDI10,2852.83548484,OUT046
FDI14,2030.114711,OUT013
DRM48,662.176133072,OUT013
NCH07,4210.75661791,OUT027
FDY26,3682.41661111,OUT013
FDD02,2924.92049395,OUT027
FDM12,3052.56008119,OUT046
DRF01,371.893183572,OUT010
FDV36,2008.01358553,OUT046
DRI59,3775.55492543,OUT013
FDV03,2513.09297975,OUT018
FDO39,3052.56008119,OUT017
NCB07,3049.64637667,OUT018
FDH38,2922.05004073,OUT027
FDZ13,751.276874541,OUT035
NCZ30,1999.27119589,OUT046
NCA06,662.176133072,OUT035
FDB04,1466.50440155,OUT049
FDN50,1519.45634019,OUT013
NCG06,4033.48060798,OUT049
NCY17,692.340782636,OUT018
FDC23,2929.89935142,OUT046
FDK33,3682.41661111,OUT049
FDR03,3669.32598503,OUT049
FDZ07,1080.28012958,OUT045
FDO38,1337.50024769,OUT013
FDS59,1593.63115409,OUT046
DRM11,573.566690908,OUT019
FDX52,5722.54142366,OUT027
DRJ35,1026.27166045,OUT018
NCP53,3888.99767177,OUT046
FDW15,371.974691667,OUT019
DRI47,2451.18092977,OUT045
DRZ11,1999.27119589,OUT035
FDS02,3052.56008119,OUT013
DRD49,3668.55833412,OUT018
FDW38,865.943910892,OUT049
FDR21,431.414207335,OUT019
FDE40,1089.37034255,OUT013
FDI02,1685.80333001,OUT045
FDQ04,667.930745519,OUT045
FDY14,4053.59047082,OUT017
NCT54,1529.83011457,OUT046
DRD25,1718.65130139,OUT017
DRE01,3898.11122579,OUT045
FDJ12,563.803348887,OUT010
NCZ05,1579.86629121,OUT049
DRB25,254.680657494,OUT019
NCC31,2527.21829731,OUT045
FDM16,1149.70018001,OUT045
DRG11,1582.22306857,OUT049
FDV24,4071.21490444,OUT027
FDV43,689.126680417,OUT046
FDG05,2505.89834652,OUT018
FDV23,271.637832785,OUT010
FDI58,1533.13716548,OUT018
FDQ11,4049.46145786,OUT017
FDC05,5796.52345346,OUT027
FDF40,3911.45340957,OUT013
FDU02,3571.8470209,OUT018
FDT32,3052.56008119,OUT013
NCF06,4058.9982256,OUT017
FDT46,781.011420584,OUT013
FDR58,225.974203281,OUT010
FDY04,2556.94204917,OUT046
FDT58,2679.92631008,OUT045
FDE46,2497.09827428,OUT049
DRH11,911.76616521,OUT017
DRI51,2854.11458949,OUT046
FDC35,3403.46483728,OUT017
FDP45,4013.74561408,OUT035
FDC45,2756.68815412,OUT017
FDU01,3052.56008119,OUT045
FDJ53,271.187586162,OUT010
FDJ46,2855.40748246,OUT017
FDX07,3052.56008119,OUT013
NCI30,3910.2700792,OUT049
FDE47,2964.77978901,OUT027
FDV48,1331.49775099,OUT045
FDN16,244.947974043,OUT019
FDM52,2494.92727313,OUT013
FDA32,5836.7523256,OUT027
FDH05,3805.35623698,OUT017
FDW25,202.871476265,OUT010
FDQ09,1934.01559365,OUT046
NCM17,129.568768788,OUT010
DRM59,2508.36699236,OUT046
FDV47,2374.52805521,OUT027
DRE15,1121.83808892,OUT035
FDS25,248.364501786,OUT010
NCZ05,1579.86629121,OUT018
NCV05,375.662559613,OUT019
DRM37,3052.56008119,OUT046
FDV58,5724.06969052,OUT027
FDN22,5836.7523256,OUT027
NCO06,662.176133072,OUT049
FDT56,129.9632957,OUT019
FDM02,1473.50439219,OUT013
FDA09,2997.95947226,OUT046
NCC06,2008.01358553,OUT035
NCL54,2856.68658711,OUT049
NCB55,953.04572269,OUT017
FDB12,1579.86629121,OUT017
NCA54,2947.19241259,OUT049
NCS38,1941.05460484,OUT049
FDC02,4049.05313343,OUT049
FDK44,416.551637032,OUT019
FDE16,3604.33809792,OUT035
NCS05,2008.01358553,OUT035
FDZ59,2679.92631008,OUT045
FDI20,3689.74186489,OUT017
FDQ14,2495.81916963,OUT046
FDF53,3009.17919095,OUT017
FDW25,1444.66875521,OUT017
NCQ43,250.375774373,OUT010
FDX52,3052.56008119,OUT013
FDE28,3810.43014846,OUT045
FDN15,2008.01358553,OUT017
FDO28,1975.23320756,OUT017
FDQ33,2497.09827428,OUT045
FDM22,129.568768788,OUT010
FDJ03,748.98492938,OUT017
FDI16,906.874280963,OUT045
FDI09,5836.7523256,OUT027
FDX55,3703.85175307,OUT013
FDS23,2970.52478064,OUT027
DRC12,3052.56008119,OUT045
FDH41,3675.91618185,OUT049
FDN01,2855.40748246,OUT013
FDV55,2453.60272084,OUT045
NCJ19,915.641838422,OUT013
NCY29,129.568768788,OUT010
FDP03,1999.27119589,OUT018
FDZ52,1678.5484843,OUT045
FDH31,236.620545749,OUT010
FDQ19,3716.34351868,OUT018
FDS15,1582.22306857,OUT035
FDN32,3052.56008119,OUT017
FDH32,1532.13365109,OUT049
FDF33,1598.53339169,OUT017
FDJ22,3052.56008119,OUT046
FDG56,130.424618353,OUT010
FDC05,3052.56008119,OUT046
FDK09,3774.79593965,OUT013
NCV29,2884.20382446,OUT045
NCC43,574.904495218,OUT019
NCA42,2519.5701535,OUT049
FDC10,1965.49402538,OUT046
FDC16,1468.29944056,OUT013
NCL17,2027.44645363,OUT013
FDA51,1936.18614358,OUT035
FDW01,2499.13179068,OUT017
NCF30,2008.01358553,OUT045
FDN49,673.354097172,OUT013
FDY20,1484.74545028,OUT045
FDC15,2515.56162559,OUT045
FDY24,876.961871469,OUT046
NCG43,1525.48059442,OUT017
FDA48,3729.65822543,OUT013
NCF55,662.505834432,OUT017
FDL38,1488.45574944,OUT049
NCQ29,3830.84724013,OUT018
FDC34,2520.84925816,OUT017
FDP36,1077.53440206,OUT027
FDN50,225.318226277,OUT010
FDO23,1525.48059442,OUT049
FDT56,917.274613892,OUT013
FDT13,5207.5826339,OUT027
FDZ03,3052.56008119,OUT013
FDQ03,575.335000029,OUT010
FDU44,2554.39957603,OUT045
FDD03,3799.17222897,OUT049
